Commodity,APMC,Year,Month,min_price,max_price,APMC_commodity,fluct_price
wheat(husked),buldhana-dhad,2016,October,1400,1700,buldhana-dhad+wheat(husked),300
wheat(husked),chalisgaon,2014,September,1402,1708,chalisgaon+wheat(husked),316
wheat(husked),chalisgaon,2015,September,1570,1863,chalisgaon+wheat(husked),363
wheat(husked),chalisgaon,2016,September,1528,2670,chalisgaon+wheat(husked),1226
wheat(husked),chandur bajar,2014,October,1450,1800,chandur bajar+wheat(husked),400
wheat(husked),chandur bajar,2015,September,1454,1688,chandur bajar+wheat(husked),350
wheat(husked),chandur bajar,2016,September,1700,2117,chandur bajar+wheat(husked),417
wheat(husked),chandur rly.,2014,November,1400,1500,chandur rly.+wheat(husked),100
wheat(husked),chandur rly.,2015,September,1544,1565,chandur rly.+wheat(husked),25
wheat(husked),chandur rly.,2016,September,1850,1850,chandur rly.+wheat(husked),36
wheat(husked),chikhali,2014,September,1446,1645,chikhali+wheat(husked),225
wheat(husked),chikhali,2015,November,1438,1667,chikhali+wheat(husked),534
wheat(husked),chikhali,2016,September,1517,2004,chikhali+wheat(husked),551
wheat(husked),chopda,2014,September,1480,1601,chopda+wheat(husked),121
wheat(husked),chopda,2015,September,1533,1613,chopda+wheat(husked),319
wheat(husked),chopda,2016,September,1743,1821,chopda+wheat(husked),299
wheat(husked),daryapur,2016,May,1435,1452,daryapur+wheat(husked),17
wheat(husked),devala,2014,September,1562,1635,devala+wheat(husked),113
wheat(husked),devala,2015,September,1567,1658,devala+wheat(husked),246
wheat(husked),devala,2016,September,1784,1993,devala+wheat(husked),209
wheat(husked),dhadgaon,2016,March,1530,1607,dhadgaon+wheat(husked),77
wheat(husked),dhamangaon-rly,2014,September,1442,1534,dhamangaon-rly+wheat(husked),166
wheat(husked),dhamangaon-rly,2015,November,1538,1641,dhamangaon-rly+wheat(husked),248
wheat(husked),dhamangaon-rly,2016,September,1752,1899,dhamangaon-rly+wheat(husked),149
wheat(husked),dharangaon,2016,September,1811,1819,dharangaon+wheat(husked),86
wheat(husked),dharni,2015,November,1300,1400,dharni+wheat(husked),100
wheat(husked),dharni,2016,September,1605,1700,dharni+wheat(husked),105
wheat(husked),dhule,2014,September,1363,1768,dhule+wheat(husked),471
wheat(husked),dhule,2015,September,1514,2004,dhule+wheat(husked),727
wheat(husked),dhule,2016,September,1785,2296,dhule+wheat(husked),582
wheat(husked),digras,2015,September,1555,1783,digras+wheat(husked),333
wheat(husked),digras,2016,September,1752,2006,digras+wheat(husked),447
wheat(husked),dondaicha,2014,September,1476,1750,dondaicha+wheat(husked),341
wheat(husked),dondaicha,2015,September,2191,1989,dondaicha+wheat(husked),494
wheat(husked),dondaicha,2016,September,1689,2343,dondaicha+wheat(husked),891
wheat(husked),dondaicha-sindkheda,2015,December,1479,1513,dondaicha-sindkheda+wheat(husked),34
wheat(husked),dondaicha-sindkheda,2016,September,1758,2753,dondaicha-sindkheda+wheat(husked),1087
wheat(husked),dound,2014,November,1557,1881,dound+wheat(husked),324
wheat(husked),dound,2015,September,1582,2143,dound+wheat(husked),568
wheat(husked),dound,2016,September,1756,2298,dound+wheat(husked),573
wheat(husked),dudhani,2014,September,1380,1605,dudhani+wheat(husked),225
wheat(husked),dudhani,2015,September,1565,2021,dudhani+wheat(husked),558
wheat(husked),dudhani,2016,September,1893,2046,dudhani+wheat(husked),292
wheat(husked),fulambri,2015,December,1400,1500,fulambri+wheat(husked),100
wheat(husked),gangakhed,2014,October,1503,1625,gangakhed+wheat(husked),122
wheat(husked),gangakhed,2016,October,1516,1967,gangakhed+wheat(husked),451
wheat(husked),gangapur,2014,September,1579,1735,gangapur+wheat(husked),183
wheat(husked),gangapur,2015,September,1663,1902,gangapur+wheat(husked),558
wheat(husked),gangapur,2016,September,1778,2317,gangapur+wheat(husked),722
wheat(husked),gevrai,2014,September,1452,1788,gevrai+wheat(husked),396
wheat(husked),gevrai,2015,September,1576,2196,gevrai+wheat(husked),663
wheat(husked),gevrai,2016,September,1741,2499,gevrai+wheat(husked),873
wheat(husked),ghansawangi,2014,September,1300,1800,ghansawangi+wheat(husked),500
wheat(husked),ghansawangi,2015,September,1600,1750,ghansawangi+wheat(husked),150
wheat(husked),ghansawangi,2016,August,1867,2183,ghansawangi+wheat(husked),316
wheat(husked),hadgaon,2014,September,1680,1800,hadgaon+wheat(husked),120
wheat(husked),hadgaon,2015,September,1733,1770,hadgaon+wheat(husked),433
wheat(husked),hadgaon,2016,May,1650,2000,hadgaon+wheat(husked),500
wheat(husked),hadgaon-tamsa,2016,May,1600,2000,hadgaon-tamsa+wheat(husked),500
wheat(husked),himayatnagar,2015,November,1260,1441,himayatnagar+wheat(husked),240
wheat(husked),himayatnagar,2016,March,1410,1505,himayatnagar+wheat(husked),135
wheat(husked),hinganghat,2015,December,1430,1576,hinganghat+wheat(husked),146
wheat(husked),hinganghat,2016,September,1734,1913,hinganghat+wheat(husked),241
wheat(husked),hingoli,2014,September,1498,1791,hingoli+wheat(husked),395
wheat(husked),hingoli,2015,March,1499,1969,hingoli+wheat(husked),545
wheat(husked),hingoli-kanegaon naka,2016,October,1560,2132,hingoli-kanegaon naka+wheat(husked),572
wheat(husked),indapur,2015,April,1400,2601,indapur+wheat(husked),1201
wheat(husked),indapur,2016,May,1721,2433,indapur+wheat(husked),795
wheat(husked),indapur (nimgaon ketki),2015,September,1459,1699,indapur (nimgaon ketki)+wheat(husked),253
wheat(husked),indapur (nimgaon ketki),2016,May,1553,2207,indapur (nimgaon ketki)+wheat(husked),654
wheat(husked),indapur-bhigwan,2014,November,1450,2300,indapur-bhigwan+wheat(husked),850
wheat(husked),indapur-bhigwan,2015,September,1590,2550,indapur-bhigwan+wheat(husked),1205
wheat(husked),indapur-bhigwan,2016,September,1706,2482,indapur-bhigwan+wheat(husked),899
wheat(husked),jafrabad,2014,November,1400,1600,jafrabad+wheat(husked),217
wheat(husked),jafrabad,2015,September,1450,1579,jafrabad+wheat(husked),223
wheat(husked),jafrabad,2016,September,1550,1700,jafrabad+wheat(husked),200
wheat(husked),jalgaon,2014,September,1459,1494,jalgaon+wheat(husked),88
wheat(husked),jalgaon,2015,September,1560,1854,jalgaon+wheat(husked),311
wheat(husked),jalgaon,2016,September,1858,1900,jalgaon+wheat(husked),201
wheat(husked),jalgaon jamod,2014,September,1336,1514,jalgaon jamod+wheat(husked),200
wheat(husked),jalgaon jamod,2015,September,1350,1500,jalgaon jamod+wheat(husked),200
wheat(husked),jalgaon jamod,2016,March,1467,1650,jalgaon jamod+wheat(husked),200
wheat(husked),jalgaon jamod-aasalgaon,2014,September,1378,1567,jalgaon jamod-aasalgaon+wheat(husked),200
wheat(husked),jalgaon jamod-aasalgaon,2015,September,1325,1542,jalgaon jamod-aasalgaon+wheat(husked),217
wheat(husked),jalgaon jamod-aasalgaon,2016,September,1560,1833,jalgaon jamod-aasalgaon+wheat(husked),375
wheat(husked),jalkot,2014,September,1233,1567,jalkot+wheat(husked),334
wheat(husked),jalna,2014,September,1564,1699,jalna+wheat(husked),205
wheat(husked),jalna,2015,September,1687,1827,jalna+wheat(husked),305
wheat(husked),jalna,2016,September,2003,2152,jalna+wheat(husked),211
wheat(husked),jalna-badnapur,2014,November,1550,1675,jalna-badnapur+wheat(husked),125
wheat(husked),jalna-badnapur,2016,October,1817,1845,jalna-badnapur+wheat(husked),95
wheat(husked),jamkhed,2016,September,1800,2150,jamkhed+wheat(husked),500
wheat(husked),jawala-bajar,2015,October,1658,1790,jawala-bajar+wheat(husked),224
wheat(husked),jawala-bajar,2016,March,1750,1950,jawala-bajar+wheat(husked),200
wheat(husked),jintur,2014,September,1550,1729,jintur+wheat(husked),320
wheat(husked),jintur,2015,September,1751,2001,jintur+wheat(husked),560
wheat(husked),jintur,2016,September,1881,2041,jintur+wheat(husked),255
wheat(husked),jintur-bori,2014,September,1475,1599,jintur-bori+wheat(husked),199
wheat(husked),jintur-bori,2015,October,1710,1747,jintur-bori+wheat(husked),185
wheat(husked),kada,2014,September,1534,1997,kada+wheat(husked),536
wheat(husked),kada,2015,September,1623,1988,kada+wheat(husked),507
wheat(husked),kada,2016,September,1675,2279,kada+wheat(husked),786
wheat(husked),kada (ashti),2015,June,1550,1550,kada (ashti)+wheat(husked),100
wheat(husked),kada (ashti),2016,June,1625,1950,kada (ashti)+wheat(husked),325
wheat(husked),kalamb (os),2014,October,1346,1947,kalamb (os)+wheat(husked),608
wheat(husked),kalamb (os),2015,January,1385,1962,kalamb (os)+wheat(husked),610
wheat(husked),kalamb (os),2016,January,1605,2317,kalamb (os)+wheat(husked),712
wheat(husked),kalamnuri,2016,October,1700,1825,kalamnuri+wheat(husked),225
wheat(husked),kalmeshwar,2015,May,1453,1643,kalmeshwar+wheat(husked),193
wheat(husked),kalmeshwar,2016,October,1600,1658,kalmeshwar+wheat(husked),187
wheat(husked),kalvan,2014,October,1459,1684,kalvan+wheat(husked),247
wheat(husked),kalvan,2015,September,1555,2455,kalvan+wheat(husked),984
wheat(husked),kalvan,2016,September,1775,1901,kalvan+wheat(husked),379
wheat(husked),kalyan,2016,May,1975,2300,kalyan+wheat(husked),367
wheat(husked),kannad,2014,September,1409,1667,kannad+wheat(husked),279
wheat(husked),kannad,2015,October,1541,1749,kannad+wheat(husked),325
wheat(husked),kannad,2016,September,1734,2090,kannad+wheat(husked),477
wheat(husked),karanja,2014,September,1402,1603,karanja+wheat(husked),228
wheat(husked),karanja,2015,September,1441,1822,karanja+wheat(husked),485
wheat(husked),karanja,2016,September,1781,2223,karanja+wheat(husked),597
wheat(husked),karmala,2016,September,1851,2243,karmala+wheat(husked),493
wheat(husked),katol,2014,October,1511,1543,katol+wheat(husked),32
wheat(husked),katol,2015,September,1557,1591,katol+wheat(husked),148
wheat(husked),katol,2016,September,1930,1978,katol+wheat(husked),157
wheat(husked),kej,2014,September,1459,1703,kej+wheat(husked),244
wheat(husked),kej,2015,January,1776,2137,kej+wheat(husked),361
wheat(husked),kej,2016,November,2061,2201,kej+wheat(husked),601
wheat(husked),khamgaon,2014,September,1357,1635,khamgaon+wheat(husked),307
wheat(husked),khamgaon,2015,September,1535,1702,khamgaon+wheat(husked),247
wheat(husked),khamgaon,2016,September,1856,2002,khamgaon+wheat(husked),330
wheat(husked),kille dharur,2014,September,1435,1833,kille dharur+wheat(husked),398
wheat(husked),kille dharur,2015,October,1535,1867,kille dharur+wheat(husked),332
wheat(husked),kille dharur,2016,September,1875,2232,kille dharur+wheat(husked),486
wheat(husked),kinwat,2015,October,1375,1525,kinwat+wheat(husked),200
wheat(husked),kopargaon,2014,September,1433,1699,kopargaon+wheat(husked),266
wheat(husked),kopargaon,2015,September,1532,1800,kopargaon+wheat(husked),469
wheat(husked),kopargaon,2016,September,1756,1995,kopargaon+wheat(husked),375
wheat(husked),koregaon,2015,May,1700,1900,koregaon+wheat(husked),300
wheat(husked),koregaon,2016,March,1700,1900,koregaon+wheat(husked),250
wheat(husked),kurdwadi,2014,September,1490,1771,kurdwadi+wheat(husked),281
wheat(husked),kurdwadi,2015,May,1746,1947,kurdwadi+wheat(husked),534
wheat(husked),kurdwadi,2016,September,1951,1951,kurdwadi+wheat(husked),274
wheat(husked),kurdwadi-modnimb,2015,September,1629,2117,kurdwadi-modnimb+wheat(husked),800
wheat(husked),kurdwadi-modnimb,2016,September,1857,4450,kurdwadi-modnimb+wheat(husked),2799
wheat(husked),lakhandur,2015,September,1400,1421,lakhandur+wheat(husked),28
wheat(husked),lasalgaon,2014,September,1570,1995,lasalgaon+wheat(husked),462
wheat(husked),lasalgaon,2015,September,1639,2130,lasalgaon+wheat(husked),758
wheat(husked),lasalgaon,2016,September,1798,2361,lasalgaon+wheat(husked),684
wheat(husked),lasalgaon-niphad,2015,June,1409,1574,lasalgaon-niphad+wheat(husked),165
wheat(husked),lasalgaon-niphad,2016,September,1867,2173,lasalgaon-niphad+wheat(husked),425
wheat(husked),lasalgaon-vinchur,2015,September,1554,1885,lasalgaon-vinchur+wheat(husked),514
wheat(husked),lasalgaon-vinchur,2016,September,1740,2129,lasalgaon-vinchur+wheat(husked),394
wheat(husked),lasur station,2014,September,1491,1839,lasur station+wheat(husked),348
wheat(husked),lasur station,2015,September,1554,1988,lasur station+wheat(husked),709
wheat(husked),lasur station,2016,September,1836,2282,lasur station+wheat(husked),608
wheat(husked),latur,2015,March,1547,2445,latur+wheat(husked),1042
wheat(husked),latur,2016,September,1699,2656,latur+wheat(husked),1089
wheat(husked),latur-murud,2015,September,1433,2501,latur-murud+wheat(husked),1201
wheat(husked),latur-murud,2016,September,1760,2980,latur-murud+wheat(husked),1424
wheat(husked),loha,2014,September,1474,1735,loha+wheat(husked),261
wheat(husked),loha,2015,September,1550,2043,loha+wheat(husked),811
wheat(husked),loha,2016,May,1748,2279,loha+wheat(husked),679
wheat(husked),lohara,2015,December,1250,1475,lohara+wheat(husked),225
wheat(husked),lonand,2014,September,1400,1838,lonand+wheat(husked),438
wheat(husked),lonand,2015,September,1530,1997,lonand+wheat(husked),508
wheat(husked),lonand,2016,September,1663,2375,lonand+wheat(husked),900
wheat(husked),lonar,2014,September,1457,1525,lonar+wheat(husked),80
wheat(husked),lonar,2015,September,1646,1734,lonar+wheat(husked),176
wheat(husked),lonar,2016,September,1887,2118,lonar+wheat(husked),338
wheat(husked),mahagaon,2015,June,1413,1700,mahagaon+wheat(husked),400
wheat(husked),mahagaon,2016,November,1600,1900,mahagaon+wheat(husked),300
wheat(husked),majalgaon,2014,September,1319,1634,majalgaon+wheat(husked),371
wheat(husked),majalgaon,2015,September,1589,2190,majalgaon+wheat(husked),862
wheat(husked),majalgaon,2016,September,1895,2438,majalgaon+wheat(husked),930
wheat(husked),malegaon,2014,September,1454,1714,malegaon+wheat(husked),397
wheat(husked),malegaon,2015,September,1518,1970,malegaon+wheat(husked),452
wheat(husked),malegaon,2016,September,1755,2170,malegaon+wheat(husked),474
wheat(husked),malegaon (washim),2015,May,1475,1651,malegaon (washim)+wheat(husked),193
wheat(husked),malkapur,2014,September,1411,1541,malkapur+wheat(husked),162
wheat(husked),malkapur,2015,September,1527,1776,malkapur+wheat(husked),439
wheat(husked),malkapur,2016,September,1834,2125,malkapur+wheat(husked),419
wheat(husked),mandhal,2015,October,1524,1524,mandhal+wheat(husked),84
wheat(husked),mandhal,2016,October,1650,1754,mandhal+wheat(husked),162
wheat(husked),mangalwedha,2014,December,1391,1947,mangalwedha+wheat(husked),556
wheat(husked),mangalwedha,2015,May,1421,2378,mangalwedha+wheat(husked),972
wheat(husked),mangalwedha,2016,October,1907,2373,mangalwedha+wheat(husked),614
wheat(husked),mangrulpeer,2014,September,1308,1551,mangrulpeer+wheat(husked),287
wheat(husked),mangrulpeer,2015,September,1338,1860,mangrulpeer+wheat(husked),665
wheat(husked),mangrulpeer,2016,September,1665,2152,mangrulpeer+wheat(husked),839
wheat(husked),manmad,2014,September,1535,1748,manmad+wheat(husked),282
wheat(husked),manmad,2015,September,1599,1766,manmad+wheat(husked),298
wheat(husked),manmad,2016,September,2024,2187,manmad+wheat(husked),176
wheat(husked),manora,2014,September,1450,1650,manora+wheat(husked),211
wheat(husked),manora,2015,September,1550,1650,manora+wheat(husked),161
wheat(husked),manora,2016,September,1594,1808,manora+wheat(husked),300
wheat(husked),mantha,2014,September,1456,1647,mantha+wheat(husked),222
wheat(husked),mantha,2015,October,1500,2208,mantha+wheat(husked),800
wheat(husked),mantha,2016,September,2000,2360,mantha+wheat(husked),650
wheat(husked),manwat,2015,September,1541,1883,manwat+wheat(husked),435
wheat(husked),mauda,2016,September,1650,1763,mauda+wheat(husked),200
wheat(husked),mehkar,2014,November,1371,1601,mehkar+wheat(husked),239
wheat(husked),mehkar,2015,September,1476,1921,mehkar+wheat(husked),640
wheat(husked),mehkar,2016,September,1736,1965,mehkar+wheat(husked),246
wheat(husked),mohol,2014,September,1464,2019,mohol+wheat(husked),597
wheat(husked),mohol,2015,September,1684,2004,mohol+wheat(husked),489
wheat(husked),mohol,2016,September,1835,2203,mohol+wheat(husked),453
wheat(husked),morshi,2014,September,1444,1528,morshi+wheat(husked),141
wheat(husked),morshi,2015,September,1556,1644,morshi+wheat(husked),161
wheat(husked),morshi,2016,September,1690,1825,morshi+wheat(husked),137
wheat(husked),mudkhed,2015,December,1407,1505,mudkhed+wheat(husked),98
wheat(husked),mudkhed,2016,May,1476,1795,mudkhed+wheat(husked),319
wheat(husked),murtizapur,2014,September,1426,1508,murtizapur+wheat(husked),117
wheat(husked),murtizapur,2015,September,1434,1570,murtizapur+wheat(husked),255
wheat(husked),murtizapur,2016,September,1622,1970,murtizapur+wheat(husked),360
wheat(husked),murum,2014,September,1667,1667,murum+wheat(husked),75
wheat(husked),nagbhid,2015,April,1450,1700,nagbhid+wheat(husked),250
wheat(husked),nagpur,2016,September,1894,2151,nagpur+wheat(husked),315
wheat(husked),nampur,2016,September,1754,1789,nampur+wheat(husked),289
wheat(husked),nanded,2014,September,1564,1583,nanded+wheat(husked),56
wheat(husked),nanded,2015,September,1592,2151,nanded+wheat(husked),770
wheat(husked),nanded,2016,September,1746,1767,nanded+wheat(husked),80
wheat(husked),nandgaon,2014,September,1514,1729,nandgaon+wheat(husked),298
wheat(husked),nandgaon,2015,September,1574,3388,nandgaon+wheat(husked),1814
wheat(husked),nandgaon,2016,January,1869,1981,nandgaon+wheat(husked),112
wheat(husked),nandgaon khandeshwar,2015,September,1161,1501,nandgaon khandeshwar+wheat(husked),454
wheat(husked),nandgaon khandeshwar,2016,September,1538,1716,nandgaon khandeshwar+wheat(husked),441
wheat(husked),nandura,2014,September,1404,1538,nandura+wheat(husked),139
wheat(husked),nandura,2015,September,1434,1739,nandura+wheat(husked),403
wheat(husked),nandura,2016,September,1605,1896,nandura+wheat(husked),421
wheat(husked),nandurbar,2014,September,1432,1797,nandurbar+wheat(husked),384
wheat(husked),nandurbar,2015,September,1482,2802,nandurbar+wheat(husked),1583
wheat(husked),nandurbar,2016,September,1606,2114,nandurbar+wheat(husked),531
wheat(husked),navapur,2015,November,1493,1530,navapur+wheat(husked),55
wheat(husked),navapur,2016,October,1700,1750,navapur+wheat(husked),158
wheat(husked),ner parasopant,2014,September,1575,1575,ner parasopant+wheat(husked),160
wheat(husked),ner parasopant,2015,October,1500,1700,ner parasopant+wheat(husked),200
wheat(husked),ner parasopant,2016,March,1500,1508,ner parasopant+wheat(husked),133
wheat(husked),newasa,2014,September,1463,1614,newasa+wheat(husked),182
wheat(husked),newasa,2015,September,1543,1593,newasa+wheat(husked),119
wheat(husked),newasa,2016,September,1900,2045,newasa+wheat(husked),292
wheat(husked),nilanga,2014,September,1433,1511,nilanga+wheat(husked),88
wheat(husked),nilanga,2015,September,1550,1783,nilanga+wheat(husked),333
wheat(husked),nira-saswad,2015,October,1600,2100,nira-saswad+wheat(husked),500
wheat(husked),nira-saswad,2016,September,1650,2370,nira-saswad+wheat(husked),750
